actor,test_year,param,alpha,V
premium_generator,2023,60.0,6.8,0.0
premium_generator,2023,60.0,6.9,0.0
premium_generator,2023,60.0,7.0,0.0
premium_generator,2023,60.0,7.1,0.0
premium_generator,2023,60.0,7.2,0.0
premium_generator,2023,60.0,7.3,0.0
premium_generator,2023,60.0,7.4,0.0
premium_generator,2023,60.0,7.5,0.0
premium_generator,2023,60.0,7.6,0.0
premium_generator,2023,60.0,7.7,0.0
premium_generator,2023,60.0,7.8,0.0
premium_generator,2023,60.0,7.9,0.0
premium_generator,2023,60.0,8.0,0.0
premium_generator,2023,90.0,0.02,-0.5233501940948124
premium_generator,2023,90.0,0.04,0.0
premium_generator,2023,90.0,0.06,0.0
premium_generator,2023,90.0,0.08,0.0
premium_generator,2023,90.0,0.1,0.0
premium_generator,2023,90.0,0.12,0.0
premium_generator,2023,90.0,0.14,0.0
premium_generator,2023,90.0,0.16,0.0
premium_generator,2023,90.0,0.18,0.0
premium_generator,2023,90.0,0.2,0.0
premium_generator,2023,90.0,0.22,0.0
premium_generator,2023,90.0,0.24,0.0
premium_generator,2023,90.0,0.26,0.0
premium_generator,2023,90.0,0.28,0.0
premium_generator,2023,90.0,0.3,0.0
premium_generator,2023,90.0,0.32,0.0
premium_generator,2023,90.0,0.34,0.0
premium_generator,2023,90.0,0.36,0.0
premium_generator,2023,90.0,0.38,0.0
premium_generator,2023,90.0,0.4,0.0
premium_generator,2023,90.0,0.42,0.0
premium_generator,2023,90.0,0.44,0.0
premium_generator,2023,90.0,0.46,0.0
premium_generator,2023,90.0,0.48,0.0
premium_generator,2023,90.0,0.5,0.0
premium_generator,2023,90.0,0.52,0.0
premium_generator,2023,90.0,0.54,0.0
premium_generator,2023,90.0,0.56,0.0
premium_generator,2023,90.0,0.58,0.0
premium_generator,2023,90.0,0.6,0.0
premium_generator,2023,90.0,0.62,0.0
premium_generator,2023,90.0,0.64,0.0
premium_generator,2023,90.0,0.66,0.0
premium_generator,2023,90.0,0.68,0.0
premium_generator,2023,90.0,0.7,0.0
premium_generator,2023,90.0,0.72,0.0
premium_generator,2023,90.0,0.74,0.0
premium_generator,2023,90.0,0.76,0.0
premium_generator,2023,90.0,0.78,0.0
premium_generator,2023,90.0,0.8,0.0
premium_generator,2023,90.0,0.82,0.0
premium_generator,2023,90.0,0.84,0.0
premium_generator,2023,90.0,0.86,0.0
premium_generator,2023,90.0,0.88,0.0
premium_generator,2023,90.0,0.9,0.0
premium_generator,2023,90.0,0.92,0.0
premium_generator,2023,90.0,0.94,0.0
premium_generator,2023,90.0,0.96,0.0
premium_generator,2023,90.0,0.98,0.0
premium_generator,2023,90.0,1.0,0.0
premium_generator,2023,90.0,1.1,0.0
premium_generator,2023,90.0,1.2,0.0
premium_generator,2023,90.0,1.3,0.0
premium_generator,2023,90.0,1.4,0.0
premium_generator,2023,90.0,1.5,0.0
premium_generator,2023,90.0,1.6,0.0
premium_generator,2023,90.0,1.7,0.0
premium_generator,2023,90.0,1.8,0.0
premium_generator,2023,90.0,1.9,0.0
premium_generator,2023,90.0,2.0,0.0
premium_generator,2023,90.0,2.1,0.0
premium_generator,2023,90.0,2.2,0.0
premium_generator,2023,90.0,2.3,0.0
premium_generator,2023,90.0,2.4,0.0
premium_generator,2023,90.0,2.5,0.0
premium_generator,2023,90.0,2.6,0.0
premium_generator,2023,90.0,2.7,0.0
premium_generator,2023,90.0,2.8,0.0
premium_generator,2023,90.0,2.9,0.0
premium_generator,2023,90.0,3.0,0.0
premium_generator,2023,90.0,3.1,0.0
premium_generator,2023,90.0,3.2,0.0
premium_generator,2023,90.0,3.3,0.0
premium_generator,2023,90.0,3.4,0.0
premium_generator,2023,90.0,3.5,0.0
premium_generator,2023,90.0,3.6,0.0
premium_generator,2023,90.0,3.7,0.0
premium_generator,2023,90.0,3.8,0.0
premium_generator,2023,90.0,3.9,0.0
premium_generator,2023,90.0,4.0,0.0
premium_generator,2023,90.0,4.1,0.0
premium_generator,2023,90.0,4.2,0.0
premium_generator,2023,90.0,4.3,0.0
premium_generator,2023,90.0,4.4,0.0
premium_generator,2023,90.0,4.5,0.0
premium_generator,2023,90.0,4.6,0.0
premium_generator,2023,90.0,4.7,0.0
premium_generator,2023,90.0,4.8,0.0
premium_generator,2023,90.0,4.9,0.0
premium_generator,2023,90.0,5.0,0.0
premium_generator,2023,90.0,5.1,0.0
premium_generator,2023,90.0,5.2,0.0
premium_generator,2023,90.0,5.3,0.0
premium_generator,2023,90.0,5.4,0.0
premium_generator,2023,90.0,5.5,0.0
premium_generator,2023,90.0,5.6,0.0
premium_generator,2023,90.0,5.7,0.0
premium_generator,2023,90.0,5.8,0.0
premium_generator,2023,90.0,5.9,0.0
premium_generator,2023,90.0,6.0,0.0
premium_generator,2023,90.0,6.1,0.0
premium_generator,2023,90.0,6.2,0.0
premium_generator,2023,90.0,6.3,0.0
premium_generator,2023,90.0,6.4,0.0
premium_generator,2023,90.0,6.5,0.0
premium_generator,2023,90.0,6.6,0.0
premium_generator,2023,90.0,6.7,0.0
premium_generator,2023,90.0,6.8,0.0
premium_generator,2023,90.0,6.9,0.0
premium_generator,2023,90.0,7.0,0.0
premium_generator,2023,90.0,7.1,0.0
premium_generator,2023,90.0,7.2,0.0
premium_generator,2023,90.0,7.3,0.0
premium_generator,2023,90.0,7.4,0.0
premium_generator,2023,90.0,7.5,0.0
premium_generator,2023,90.0,7.6,0.0
premium_generator,2023,90.0,7.7,0.0
premium_generator,2023,90.0,7.8,0.0
premium_generator,2023,90.0,7.9,0.0
premium_generator,2023,90.0,8.0,0.0
flexible_load,2023,0.0,0.02,0.5231678486997636
flexible_load,2023,0.0,0.04,0.7254666666666667
flexible_load,2023,0.0,0.06,0.7198666666666667
flexible_load,2023,0.0,0.08,0.7142666666666667
flexible_load,2023,0.0,0.1,0.7086666666666667
flexible_load,2023,0.0,0.12,0.7030666666666667
flexible_load,2023,0.0,0.14,0.6974666666666667
flexible_load,2023,0.0,0.16,0.6918666666666666
flexible_load,2023,0.0,0.18,0.6862666666666666
flexible_load,2023,0.0,0.2,0.6806666666666668
flexible_load,2023,0.0,0.22,0.6750666666666667
flexible_load,2023,0.0,0.24,0.6694666666666667
flexible_load,2023,0.0,0.26,0.6638666666666666
flexible_load,2023,0.0,0.28,0.6582666666666667
flexible_load,2023,0.0,0.3,0.6526666666666667
flexible_load,2023,0.0,0.32,0.6470666666666667
flexible_load,2023,0.0,0.34,0.6414666666666666
flexible_load,2023,0.0,0.36,0.6358666666666667
flexible_load,2023,0.0,0.38,0.6302666666666666
flexible_load,2023,0.0,0.4,0.6246666666666667
flexible_load,2023,0.0,0.42,0.6190666666666667
flexible_load,2023,0.0,0.44,0.6134666666666666
flexible_load,2023,0.0,0.46,0.6078666666666667
flexible_load,2023,0.0,0.48,0.6022666666666667
flexible_load,2023,0.0,0.5,0.5966666666666667
flexible_load,2023,0.0,0.52,0.5910666666666666
flexible_load,2023,0.0,0.54,0.5854666666666666
flexible_load,2023,0.0,0.56,0.5798666666666666
flexible_load,2023,0.0,0.58,0.5742666666666667
flexible_load,2023,0.0,0.6,0.5686666666666667
flexible_load,2023,0.0,0.62,0.5630666666666666
flexible_load,2023,0.0,0.64,0.5574666666666667
flexible_load,2023,0.0,0.66,0.5518666666666667
flexible_load,2023,0.0,0.68,0.5462666666666667
flexible_load,2023,0.0,0.7,0.5406666666666666
flexible_load,2023,0.0,0.72,0.5350666666666667
flexible_load,2023,0.0,0.74,0.5294666666666668
flexible_load,2023,0.0,0.76,0.5238666666666667
flexible_load,2023,0.0,0.78,0.5182666666666667
flexible_load,2023,0.0,0.8,0.5126666666666666
flexible_load,2023,0.0,0.82,0.5070666666666666
flexible_load,2023,0.0,0.84,0.5014666666666667
flexible_load,2023,0.0,0.86,0.4958666666666667
flexible_load,2023,0.0,0.88,0.49026666666666674
flexible_load,2023,0.0,0.9,0.4846666666666667
flexible_load,2023,0.0,0.92,0.47906666666666653
flexible_load,2023,0.0,0.94,0.4734666666666666
flexible_load,2023,0.0,0.96,0.46786666666666665
flexible_load,2023,0.0,0.98,0.4622666666666667
flexible_load,2023,0.0,1.0,0.45666666666666667
flexible_load,2023,0.0,1.1,0.42866666666666664
flexible_load,2023,0.0,1.2,0.4006666666666666
flexible_load,2023,0.0,1.3,0.3726666666666666
flexible_load,2023,0.0,1.4,0.3446666666666667
flexible_load,2023,0.0,1.5,0.31666666666666665
flexible_load,2023,0.0,1.6,0.2886666666666666
flexible_load,2023,0.0,1.7,0.2606666666666667
flexible_load,2023,0.0,1.8,0.23266666666666658
flexible_load,2023,0.0,1.9,0.20466666666666666
flexible_load,2023,0.0,2.0,0.17666666666666664
flexible_load,2023,0.0,2.1,0.1486666666666666
flexible_load,2023,0.0,2.2,0.12066666666666648
flexible_load,2023,0.0,2.3,0.09266666666666667
flexible_load,2023,0.0,2.4,0.06466666666666665
flexible_load,2023,0.0,2.5,0.036666666666666625
flexible_load,2023,0.0,2.6,0.00866666666666649
flexible_load,2023,0.0,2.7,-0.019333333333333202
flexible_load,2023,0.0,2.8,-0.04733333333333345
flexible_load,2023,0.0,2.9,-0.07533333333333347
flexible_load,2023,0.0,3.0,-0.1033333333333335
flexible_load,2023,0.0,3.1,-0.13133333333333352
flexible_load,2023,0.0,3.2,-0.15933333333333355
flexible_load,2023,0.0,3.3,-0.18733333333333313
flexible_load,2023,0.0,3.4,-0.21533333333333315
flexible_load,2023,0.0,3.5,-0.2433333333333334
flexible_load,2023,0.0,3.6,-0.2713333333333334
flexible_load,2023,0.0,3.7,-0.29933333333333345
flexible_load,2023,0.0,3.8,-0.3273333333333335
flexible_load,2023,0.0,3.9,-0.3553333333333335
flexible_load,2023,0.0,4.0,-0.3833333333333335
flexible_load,2023,0.0,4.1,-0.4113333333333331
flexible_load,2023,0.0,4.2,-0.4393333333333336
flexible_load,2023,0.0,4.3,-0.4673333333333334
flexible_load,2023,0.0,4.4,-0.4953333333333336
flexible_load,2023,0.0,4.5,-0.5233333333333334
flexible_load,2023,0.0,4.6,-0.5513333333333335
flexible_load,2023,0.0,4.7,-0.5793333333333335
flexible_load,2023,0.0,4.8,-0.6073333333333335
flexible_load,2023,0.0,4.9,-0.6353333333333335
flexible_load,2023,0.0,5.0,-0.6633333333333336
flexible_load,2023,0.0,5.1,-0.6913333333333334
flexible_load,2023,0.0,5.2,-0.7193333333333338
flexible_load,2023,0.0,5.3,-0.7473333333333334
flexible_load,2023,0.0,5.4,-0.7753333333333334
flexible_load,2023,0.0,5.5,-0.8033333333333335
flexible_load,2023,0.0,5.6,-0.8313333333333335
flexible_load,2023,0.0,5.7,-0.8593333333333335
flexible_load,2023,0.0,5.8,-0.8873333333333335
flexible_load,2023,0.0,5.9,-0.9153333333333336
flexible_load,2023,0.0,6.0,-0.9433333333333334
flexible_load,2023,0.0,6.1,-0.9713333333333334
flexible_load,2023,0.0,6.2,-0.9993333333333334
flexible_load,2023,0.0,6.3,-1.0273333333333334
flexible_load,2023,0.0,6.4,-1.0553333333333335
flexible_load,2023,0.0,6.5,-1.0833333333333335
flexible_load,2023,0.0,6.6,-1.111333333333333
flexible_load,2023,0.0,6.7,-1.1393333333333335
flexible_load,2023,0.0,6.8,-1.1673333333333331
flexible_load,2023,0.0,6.9,-1.1953333333333331
flexible_load,2023,0.0,7.0,-1.2233333333333332
flexible_load,2023,0.0,7.1,-1.2513333333333336
flexible_load,2023,0.0,7.2,-1.2793333333333337
flexible_load,2023,0.0,7.3,-1.3073333333333337
flexible_load,2023,0.0,7.4,-1.3353333333333337
flexible_load,2023,0.0,7.5,-1.3633333333333337
flexible_load,2023,0.0,7.6,-1.3913333333333333
flexible_load,2023,0.0,7.7,-1.4193333333333333
flexible_load,2023,0.0,7.8,-1.4473333333333334
flexible_load,2023,0.0,7.9,-1.4753333333333334
flexible_load,2023,0.0,8.0,-1.5033333333333334
flexible_load,2023,5.0,0.02,-0.7730496453900708
flexible_load,2023,5.0,0.04,0.0
flexible_load,2023,5.0,0.06,0.0
flexible_load,2023,5.0,0.08,0.0
flexible_load,2023,5.0,0.1,0.0
flexible_load,2023,5.0,0.12,0.0
flexible_load,2023,5.0,0.14,0.0
flexible_load,2023,5.0,0.16,0.0
flexible_load,2023,5.0,0.18,0.0
flexible_load,2023,5.0,0.2,0.0
flexible_load,2023,5.0,0.22,0.0
flexible_load,2023,5.0,0.24,0.0
flexible_load,2023,5.0,0.26,0.0
flexible_load,2023,5.0,0.28,0.0
flexible_load,2023,5.0,0.3,0.0
flexible_load,2023,5.0,0.32,0.0
flexible_load,2023,5.0,0.34,0.0
flexible_load,2023,5.0,0.36,0.0
flexible_load,2023,5.0,0.38,0.0
flexible_load,2023,5.0,0.4,0.0
flexible_load,2023,5.0,0.42,0.0
flexible_load,2023,5.0,0.44,0.0
flexible_load,2023,5.0,0.46,0.0
flexible_load,2023,5.0,0.48,0.0
flexible_load,2023,5.0,0.5,0.0
flexible_load,2023,5.0,0.52,0.0
flexible_load,2023,5.0,0.54,0.0
flexible_load,2023,5.0,0.56,0.0
flexible_load,2023,5.0,0.58,0.0
flexible_load,2023,5.0,0.6,0.0
flexible_load,2023,5.0,0.62,0.0
flexible_load,2023,5.0,0.64,0.0
flexible_load,2023,5.0,0.66,0.0
flexible_load,2023,5.0,0.68,0.0
flexible_load,2023,5.0,0.7,0.0
flexible_load,2023,5.0,0.72,0.0
flexible_load,2023,5.0,0.74,0.0
flexible_load,2023,5.0,0.76,0.0
flexible_load,2023,5.0,0.78,0.0
flexible_load,2023,5.0,0.8,0.0
flexible_load,2023,5.0,0.82,0.0
flexible_load,2023,5.0,0.84,0.0
flexible_load,2023,5.0,0.86,0.0
flexible_load,2023,5.0,0.88,0.0
flexible_load,2023,5.0,0.9,0.0
flexible_load,2023,5.0,0.92,0.0
flexible_load,2023,5.0,0.94,0.0
flexible_load,2023,5.0,0.96,0.0
flexible_load,2023,5.0,0.98,0.0
flexible_load,2023,5.0,1.0,0.0
flexible_load,2023,5.0,1.1,0.0
flexible_load,2023,5.0,1.2,0.0
flexible_load,2023,5.0,1.3,0.0
flexible_load,2023,5.0,1.4,0.0
flexible_load,2023,5.0,1.5,0.0
flexible_load,2023,5.0,1.6,0.0
flexible_load,2023,5.0,1.7,0.0
flexible_load,2023,5.0,1.8,0.0
flexible_load,2023,5.0,1.9,0.0
flexible_load,2023,5.0,2.0,0.0
flexible_load,2023,5.0,2.1,0.0
flexible_load,2023,5.0,2.2,0.0
flexible_load,2023,5.0,2.3,0.0
flexible_load,2023,5.0,2.4,0.0
flexible_load,2023,5.0,2.5,0.0
flexible_load,2023,5.0,2.6,0.0
flexible_load,2023,5.0,2.7,0.0
flexible_load,2023,5.0,2.8,0.0
flexible_load,2023,5.0,2.9,0.0
flexible_load,2023,5.0,3.0,0.0
flexible_load,2023,5.0,3.1,0.0
flexible_load,2023,5.0,3.2,0.0
flexible_load,2023,5.0,3.3,0.0
flexible_load,2023,5.0,3.4,0.0
flexible_load,2023,5.0,3.5,0.0
flexible_load,2023,5.0,3.6,0.0
flexible_load,2023,5.0,3.7,0.0
flexible_load,2023,5.0,3.8,0.0
flexible_load,2023,5.0,3.9,0.0
flexible_load,2023,5.0,4.0,0.0
flexible_load,2023,5.0,4.1,0.0
flexible_load,2023,5.0,4.2,0.0
flexible_load,2023,5.0,4.3,0.0
flexible_load,2023,5.0,4.4,0.0
flexible_load,2023,5.0,4.5,0.0
flexible_load,2023,5.0,4.6,0.0
flexible_load,2023,5.0,4.7,0.0
flexible_load,2023,5.0,4.8,0.0
flexible_load,2023,5.0,4.9,0.0
flexible_load,2023,5.0,5.0,0.0
flexible_load,2023,5.0,5.1,0.0
flexible_load,2023,5.0,5.2,0.0
flexible_load,2023,5.0,5.3,0.0
flexible_load,2023,5.0,5.4,0.0
flexible_load,2023,5.0,5.5,0.0
flexible_load,2023,5.0,5.6,0.0
flexible_load,2023,5.0,5.7,0.0
flexible_load,2023,5.0,5.8,0.0
flexible_load,2023,5.0,5.9,0.0
flexible_load,2023,5.0,6.0,0.0
flexible_load,2023,5.0,6.1,0.0
flexible_load,2023,5.0,6.2,0.0
flexible_load,2023,5.0,6.3,0.0
flexible_load,2023,5.0,6.4,0.0
flexible_load,2023,5.0,6.5,0.0
flexible_load,2023,5.0,6.6,0.0
flexible_load,2023,5.0,6.7,0.0
flexible_load,2023,5.0,6.8,0.0
flexible_load,2023,5.0,6.9,0.0
flexible_load,2023,5.0,7.0,0.0
flexible_load,2023,5.0,7.1,0.0
flexible_load,2023,5.0,7.2,0.0
flexible_load,2023,5.0,7.3,0.0
flexible_load,2023,5.0,7.4,0.0
flexible_load,2023,5.0,7.5,0.0
flexible_load,2023,5.0,7.6,0.0
flexible_load,2023,5.0,7.7,0.0
flexible_load,2023,5.0,7.8,0.0
flexible_load,2023,5.0,7.9,0.0
flexible_load,2023,5.0,8.0,0.0
flexible_load,2023,15.0,0.02,-0.7730496453900708
flexible_load,2023,15.0,0.04,0.0
flexible_load,2023,15.0,0.06,0.0
flexible_load,2023,15.0,0.08,0.0
flexible_load,2023,15.0,0.1,0.0
flexible_load,2023,15.0,0.12,0.0
flexible_load,2023,15.0,0.14,0.0
flexible_load,2023,15.0,0.16,0.0
flexible_load,2023,15.0,0.18,0.0
flexible_load,2023,15.0,0.2,0.0
flexible_load,2023,15.0,0.22,0.0
flexible_load,2023,15.0,0.24,0.0
flexible_load,2023,15.0,0.26,0.0
flexible_load,2023,15.0,0.28,0.0
flexible_load,2023,15.0,0.3,0.0
flexible_load,2023,15.0,0.32,0.0
flexible_load,2023,15.0,0.34,0.0
flexible_load,2023,15.0,0.36,0.0
flexible_load,2023,15.0,0.38,0.0
flexible_load,2023,15.0,0.4,0.0
flexible_load,2023,15.0,0.42,0.0
flexible_load,2023,15.0,0.44,0.0
flexible_load,2023,15.0,0.46,0.0
flexible_load,2023,15.0,0.48,0.0
flexible_load,2023,15.0,0.5,0.0
flexible_load,2023,15.0,0.52,0.0
flexible_load,2023,15.0,0.54,0.0
flexible_load,2023,15.0,0.56,0.0
flexible_load,2023,15.0,0.58,0.0
flexible_load,2023,15.0,0.6,0.0
flexible_load,2023,15.0,0.62,0.0
flexible_load,2023,15.0,0.64,0.0
flexible_load,2023,15.0,0.66,0.0
flexible_load,2023,15.0,0.68,0.0
flexible_load,2023,15.0,0.7,0.0
flexible_load,2023,15.0,0.72,0.0
flexible_load,2023,15.0,0.74,0.0
flexible_load,2023,15.0,0.76,0.0
flexible_load,2023,15.0,0.78,0.0
flexible_load,2023,15.0,0.8,0.0
flexible_load,2023,15.0,0.82,0.0
flexible_load,2023,15.0,0.84,0.0
flexible_load,2023,15.0,0.86,0.0
flexible_load,2023,15.0,0.88,0.0
flexible_load,2023,15.0,0.9,0.0
flexible_load,2023,15.0,0.92,0.0
flexible_load,2023,15.0,0.94,0.0
flexible_load,2023,15.0,0.96,0.0
flexible_load,2023,15.0,0.98,0.0
flexible_load,2023,15.0,1.0,0.0
flexible_load,2023,15.0,1.1,0.0
flexible_load,2023,15.0,1.2,0.0
flexible_load,2023,15.0,1.3,0.0
flexible_load,2023,15.0,1.4,0.0
flexible_load,2023,15.0,1.5,0.0
flexible_load,2023,15.0,1.6,0.0
flexible_load,2023,15.0,1.7,0.0
flexible_load,2023,15.0,1.8,0.0
flexible_load,2023,15.0,1.9,0.0
flexible_load,2023,15.0,2.0,0.0
flexible_load,2023,15.0,2.1,0.0
flexible_load,2023,15.0,2.2,0.0
flexible_load,2023,15.0,2.3,0.0
flexible_load,2023,15.0,2.4,0.0
flexible_load,2023,15.0,2.5,0.0
flexible_load,2023,15.0,2.6,0.0
flexible_load,2023,15.0,2.7,0.0
flexible_load,2023,15.0,2.8,0.0
flexible_load,2023,15.0,2.9,0.0
flexible_load,2023,15.0,3.0,0.0
flexible_load,2023,15.0,3.1,0.0
flexible_load,2023,15.0,3.2,0.0
flexible_load,2023,15.0,3.3,0.0
flexible_load,2023,15.0,3.4,0.0
flexible_load,2023,15.0,3.5,0.0
flexible_load,2023,15.0,3.6,0.0
flexible_load,2023,15.0,3.7,0.0
flexible_load,2023,15.0,3.8,0.0
flexible_load,2023,15.0,3.9,0.0
flexible_load,2023,15.0,4.0,0.0
flexible_load,2023,15.0,4.1,0.0
flexible_load,2023,15.0,4.2,0.0
flexible_load,2023,15.0,4.3,0.0
flexible_load,2023,15.0,4.4,0.0
flexible_load,2023,15.0,4.5,0.0
flexible_load,2023,15.0,4.6,0.0
flexible_load,2023,15.0,4.7,0.0
flexible_load,2023,15.0,4.8,0.0
flexible_load,2023,15.0,4.9,0.0
flexible_load,2023,15.0,5.0,0.0
flexible_load,2023,15.0,5.1,0.0
flexible_load,2023,15.0,5.2,0.0
flexible_load,2023,15.0,5.3,0.0
flexible_load,2023,15.0,5.4,0.0
flexible_load,2023,15.0,5.5,0.0
flexible_load,2023,15.0,5.6,0.0
flexible_load,2023,15.0,5.7,0.0
flexible_load,2023,15.0,5.8,0.0
flexible_load,2023,15.0,5.9,0.0
flexible_load,2023,15.0,6.0,0.0
flexible_load,2023,15.0,6.1,0.0
flexible_load,2023,15.0,6.2,0.0
flexible_load,2023,15.0,6.3,0.0
flexible_load,2023,15.0,6.4,0.0
flexible_load,2023,15.0,6.5,0.0
flexible_load,2023,15.0,6.6,0.0
flexible_load,2023,15.0,6.7,0.0
flexible_load,2023,15.0,6.8,0.0
flexible_load,2023,15.0,6.9,0.0
flexible_load,2023,15.0,7.0,0.0
flexible_load,2023,15.0,7.1,0.0
flexible_load,2023,15.0,7.2,0.0
flexible_load,2023,15.0,7.3,0.0
flexible_load,2023,15.0,7.4,0.0
flexible_load,2023,15.0,7.5,0.0
flexible_load,2023,15.0,7.6,0.0
flexible_load,2023,15.0,7.7,0.0
flexible_load,2023,15.0,7.8,0.0
flexible_load,2023,15.0,7.9,0.0
flexible_load,2023,15.0,8.0,0.0
premium_generator,2024,40.0,0.02,-0.47564026206075005
premium_generator,2024,40.0,0.04,0.25991661703394886
premium_generator,2024,40.0,0.06,0.35917737789203086
premium_generator,2024,40.0,0.08,0.3572236503856042
premium_generator,2024,40.0,0.1,0.35526992287917747
premium_generator,2024,40.0,0.12,0.3533161953727507
premium_generator,2024,40.0,0.14,0.35136246786632397
premium_generator,2024,40.0,0.16,0.3494087403598972
premium_generator,2024,40.0,0.18,0.3474550128534706
premium_generator,2024,40.0,0.2,0.3455012853470437
premium_generator,2024,40.0,0.22,0.3435475578406171
premium_generator,2024,40.0,0.24,0.34159383033419033
premium_generator,2024,40.0,0.26,0.3396401028277636
premium_generator,2024,40.0,0.28,0.33768637532133683
premium_generator,2024,40.0,0.3,0.3357326478149101
premium_generator,2024,40.0,0.32,0.33377892030848344
premium_generator,2024,40.0,0.34,0.3318251928020566
premium_generator,2024,40.0,0.36,0.32987146529562983
premium_generator,2024,40.0,0.38,0.3279177377892032
premium_generator,2024,40.0,0.4,0.32596401028277644
premium_generator,2024,40.0,0.42,0.3240102827763497
premium_generator,2024,40.0,0.44,0.32205655526992294
premium_generator,2024,40.0,0.46,0.3201028277634962
premium_generator,2024,40.0,0.48,0.31814910025706955
premium_generator,2024,40.0,0.5,0.3161953727506427
premium_generator,2024,40.0,0.52,0.31424164524421605
premium_generator,2024,40.0,0.54,0.3122879177377893
premium_generator,2024,40.0,0.56,0.31033419023136255
premium_generator,2024,40.0,0.58,0.3083804627249358
premium_generator,2024,40.0,0.6,0.30642673521850905
premium_generator,2024,40.0,0.62,0.3044730077120824
premium_generator,2024,40.0,0.64,0.30251928020565555
premium_generator,2024,40.0,0.66,0.3005655526992288
premium_generator,2024,40.0,0.68,0.29861182519280216
premium_generator,2024,40.0,0.7,0.2966580976863754
premium_generator,2024,40.0,0.72,0.29470437017994866
premium_generator,2024,40.0,0.74,0.292750642673522
premium_generator,2024,40.0,0.76,0.29079691516709516
premium_generator,2024,40.0,0.78,0.2888431876606684
premium_generator,2024,40.0,0.8,0.28688946015424166
premium_generator,2024,40.0,0.82,0.284935732647815
premium_generator,2024,40.0,0.84,0.28298200514138827
premium_generator,2024,40.0,0.86,0.2810282776349615
premium_generator,2024,40.0,0.88,0.2790745501285349
premium_generator,2024,40.0,0.9,0.27712082262210813
premium_generator,2024,40.0,0.92,0.27516709511568127
premium_generator,2024,40.0,0.94,0.2732133676092545
premium_generator,2024,40.0,0.96,0.27125964010282777
premium_generator,2024,40.0,0.98,0.26930591259640113
premium_generator,2024,40.0,1.0,0.2673521850899744
premium_generator,2024,40.0,1.1,0.25758354755784063
premium_generator,2024,40.0,1.2,0.2478149100257071
premium_generator,2024,40.0,1.3,0.23804627249357335
premium_generator,2024,40.0,1.4,0.2282776349614396
premium_generator,2024,40.0,1.5,0.21850899742930607
premium_generator,2024,40.0,1.6,0.20874035989717232
premium_generator,2024,40.0,1.7,0.19897172236503857
premium_generator,2024,40.0,1.8,0.18920308483290482
premium_generator,2024,40.0,1.9,0.1794344473007713
premium_generator,2024,40.0,2.0,0.16966580976863754
premium_generator,2024,40.0,2.1,0.15989717223650401
premium_generator,2024,40.0,2.2,0.15012853470437026
premium_generator,2024,40.0,2.3,0.14035989717223651
premium_generator,2024,40.0,2.4,0.13059125964010299
premium_generator,2024,40.0,2.5,0.12082262210796924
premium_generator,2024,40.0,2.6,0.11105398457583548
premium_generator,2024,40.0,2.7,0.10128534704370196
premium_generator,2024,40.0,2.8,0.0915167095115682
premium_generator,2024,40.0,2.9,0.08174807197943446
premium_generator,2024,40.0,3.0,0.0719794344473007
premium_generator,2024,40.0,3.1,0.06221079691516718
premium_generator,2024,40.0,3.2,0.052442159383033427
premium_generator,2024,40.0,3.3,0.0426735218508999
premium_generator,2024,40.0,3.4,0.03290488431876615
premium_generator,2024,40.0,3.5,0.023136246786632397
premium_generator,2024,40.0,3.6,0.013367609254498647
premium_generator,2024,40.0,3.7,0.0035989717223651185
premium_generator,2024,40.0,3.8,-0.006169665809768521
premium_generator,2024,40.0,3.9,-0.01593830334190227
premium_generator,2024,40.0,4.0,-0.02570694087403602
premium_generator,2024,40.0,4.1,-0.03547557840616955
premium_generator,2024,40.0,4.2,-0.0452442159383033
premium_generator,2024,40.0,4.3,-0.05501285347043705
premium_generator,2024,40.0,4.4,-0.06478149100257058
premium_generator,2024,40.0,4.5,-0.07455012853470433
premium_generator,2024,40.0,4.6,-0.08431876606683808
premium_generator,2024,40.0,4.7,-0.09408740359897161
premium_generator,2024,40.0,4.8,-0.10385604113110536
premium_generator,2024,40.0,4.9,-0.11362467866323911
premium_generator,2024,40.0,5.0,-0.12339331619537264
premium_generator,2024,40.0,5.1,-0.1331619537275064
premium_generator,2024,40.0,5.2,-0.14293059125964014
premium_generator,2024,40.0,5.3,-0.15269922879177367
premium_generator,2024,40.0,5.4,-0.16246786632390742
premium_generator,2024,40.0,5.5,-0.17223650385604117
premium_generator,2024,40.0,5.6,-0.1820051413881747
premium_generator,2024,40.0,5.7,-0.19177377892030845
premium_generator,2024,40.0,5.8,-0.2015424164524422
premium_generator,2024,40.0,5.9,-0.21131105398457573
premium_generator,2024,40.0,6.0,-0.22107969151670948
premium_generator,2024,40.0,6.1,-0.230848329048843
premium_generator,2024,40.0,6.2,-0.24061696658097675
premium_generator,2024,40.0,6.3,-0.2503856041131105
premium_generator,2024,40.0,6.4,-0.26015424164524426
premium_generator,2024,40.0,6.5,-0.2699228791773778
premium_generator,2024,40.0,6.6,-0.27969151670951153
premium_generator,2024,40.0,6.7,-0.2894601542416453
premium_generator,2024,40.0,6.8,-0.2992287917737788
premium_generator,2024,40.0,6.9,-0.30899742930591256
premium_generator,2024,40.0,7.0,-0.3187660668380463
premium_generator,2024,40.0,7.1,-0.32853470437017984
premium_generator,2024,40.0,7.2,-0.3383033419023136
