family,task,test_year,n_days,mean_diff,gw_uncond_z,gw_uncond_p,gw_cond_W,gw_cond_p,boot5_lo,boot5_hi,boot10_lo,boot10_hi,boot20_lo,boot20_hi,boot10_excludes_zero,gw_uncond_bh05,gw_cond_bh05
forecast,y_run3,2022,365,0.0029001925835635475,1.262844934726981,0.20664491248111427,1.8288399097182637,0.400749011204032,-0.0008093858357330908,0.00797815371118595,-0.000676324537351249,0.007857490314700285,-0.0006079633146898354,0.007790144856233585,False,False,False
forecast,y_run3,2023,365,0.013274741869917004,2.4406224982774227,0.014661972390405786,15.093590013774339,0.0005277990114356853,0.0037860461322712174,0.024828715785218634,0.0037845599946833993,0.024254221707589174,0.004620000635507173,0.023342853799982244,True,True,True
forecast,y_run3,2024,366,0.012335233503015415,3.0028276843471855,0.002674838368215804,19.02970837720465,7.3748183865336e-05,0.0049197967435143375,0.02066854076611973,0.00447656886255284,0.021325013398877157,0.0034300253532227694,0.02135775612830267,True,True,True
forecast,y_run3,2025,365,0.016453245417770036,3.077095636619322,0.0020902822511268404,28.103456427492464,7.896087923088357e-07,0.006528393665378881,0.027221045426537326,0.005651713954629419,0.028363337298811228,0.0050889501590321,0.028770696414384202,True,True,True
forecast,y_run4,2021,365,0.0075892524594527696,2.853819720147304,0.004319703696529675,9.058224482121403,0.010790250963767048,0.002871075970190333,0.01337374419513246,0.002918211323400269,0.013450215212651464,0.002589210944858235,0.013257948906321617,True,True,True
forecast,y_run4,2022,365,0.0033024854636318603,1.455324386945747,0.1455794783565152,2.3955896954493796,0.30185912386051966,-0.00035854560280845906,0.008059531527989326,-0.00022859029213890744,0.008046347517180223,-0.00017085013058723187,0.0076148856450036165,False,False,False
forecast,y_run4,2023,365,0.012675171778238138,2.4176878498597194,0.015619469496013894,14.807573126658198,0.0006089425904036261,0.0035757859861319506,0.023572096175857607,0.0033768915064978445,0.024151895683073684,0.0033811813438073927,0.023489881785431703,True,True,True
forecast,y_run4,2024,366,0.011143599843698003,2.4684762260053206,0.0135689665085732,11.00762964454426,0.004071210831106221,0.002754071856015386,0.02035928507336792,0.0020490854669663796,0.021277367717804856,0.0007090420042866339,0.021825183930009043,True,True,True
forecast,y_run4,2025,365,0.01816419775604515,3.352846302802353,0.0007998510998703523,19.360122523513724,6.251767371497663e-05,0.007579441351880312,0.02974171305591283,0.00739671513119392,0.030831563819328337,0.007005328330575606,0.031383703991387096,True,True,True
forecast,y_run6,2021,365,0.0018486631019632607,0.6718482762843309,0.5016802914986309,5.151586021835454,0.07609345592466299,-0.0030584428259610684,0.007342528819044549,-0.00265018306770317,0.006877101755121412,-0.002270074999916506,0.006347393801020052,False,False,False
forecast,y_run6,2022,365,0.003711525061639733,1.4898657256672114,0.13625954513676897,2.2999646240674885,0.3166423700890777,-0.00010727790605081807,0.009177923260645132,8.975281076294228e-06,0.008923357110585194,0.00016439161822361591,0.008406492412180484,True,False,False
forecast,y_run6,2023,365,0.0109442255316097,2.2395608350489224,0.025119447720990395,6.047260713878073,0.04862437371911409,0.002248847613572552,0.02234882582715023,0.002251138694633228,0.021985190815288474,0.002294640460328709,0.021682246476013956,True,True,False
forecast,y_run6,2024,366,0.007145196485995123,2.055105935225031,0.039868773785876055,7.313819241123766,0.025812158959733465,0.0007758424007407954,0.014027725594883253,0.0008866089089040974,0.014563550197770404,0.0006371893781155659,0.015021530423647053,True,False,True
forecast,y_run6,2025,365,0.01345133445310818,2.979965874145196,0.002882804972403674,11.96260923400804,0.0025255292935760856,0.005323558633229368,0.02273321820021953,0.005135436177833086,0.02317311419704044,0.0048910575833789,0.023128259481656664,True,True,True
forecast,y_day4,2021,365,0.017360751113891904,2.038457544517364,0.04150419646647441,5.03931746869872,0.08048706953536625,0.0017622601215733736,0.035183755822733365,0.0021827024652504084,0.035112672996242995,0.002189281417677777,0.03358386181105735,True,False,False
forecast,y_day4,2022,365,0.013233028561410674,1.3709335260138882,0.1703956790406056,6.170290136216327,0.04572340041187953,-0.006482678935722255,0.034286847485298554,-0.004592796156546623,0.033526840922460124,-0.002805662970441917,0.030239830787767163,False,False,False
forecast,y_day4,2023,365,0.03708452554648482,2.1861443617063916,0.028805045311405264,12.765945179411965,0.0016900915334553,0.00532919644457114,0.06965325923830168,0.0052043723239265875,0.07010523967502821,0.0053730535043006655,0.06972805886146509,True,True,True
forecast,y_day4,2024,366,0.04773453712489876,2.4797573997810365,0.013147179959006827,9.962086581778525,0.006866894650414033,0.011274095329070056,0.08698754575641712,0.009671879701551492,0.08762577623379622,0.008750398847525053,0.08814052158007099,True,True,True
forecast,y_day4,2025,365,0.043208479285471446,2.417013239997972,0.01564844791708042,21.438502002301043,2.2115076197219162e-05,0.008083320310055646,0.07806805650125409,0.005716669092260106,0.08130915013230203,0.007028074466736389,0.08269794575103799,True,True,True
